gene_name_norm,gdc_abs_log2_fc,gdc_neg_log10_p,gdc_neg_log10_fdr,sample_prevalence_score,expression_evidence_score,network_context_score,geo_component_score,de_priority_gate,degree_gene,weighted_degree_gene,pagerank,betweenness_centrality,pca_1,pca_2,cluster_id,target_score_raw,target_penalty_reason,target_penalty_factor,target_score,target_rank,evidence_level,gene_name,gene_id,count_tumor,count_normal,mean_raw_tumor,mean_raw_normal,mean_log_tumor,mean_log_normal,gdc_log2_fc,gdc_p_value,gdc_adj_p_value,gdc_expression_status,count_advanced,count_early,mean_advanced,mean_early,geo_stage_diff_advanced_vs_early,geo_p_value,geo_adj_p_value,protein_count,geo_direction_match,geo_validation_status,geo_validation_bonus,coefficient,model_importance,importance_type,model_importance_rank,encoded_by_gene,protein_target,protein_target_cluster,isolation_priority_score,gmm_rarity_score,cluster_priority_score,evidence_prior_score,protein_ml_priority_score,protein_ml_rank
SUMO1,0.401154699616767,9.757364890872301,9.11117850219382,0.6666666666666666,0.3308514186053494,0.17487325719618313,0.2,0.2,2985.0,848.6179999999999,0.0002062811627101186,0.005012843114952988,6.801675249447852,-1.418810620123295,0,0.26292157944106803,none,1.0,0.26292157944106803,7800,background,SUMO1,ENSG00000116030,492.0,24.0,166.24073170731705,125.64337083333334,7.309492028441743,6.975440416897913,0.401154699616767,1.748377098395852e-10,7.741435466400332e-10,Not significant,335.0,720.0,-0.01404142928824051,-0.008027917652523482,-0.0060135116357170285,0.931761409788608,0.9646256267243264,1.0,False,geo_weak_signal,0.0,,,,,SUMO1,SUMO1 protein,3,0.9583061502876461,0.9698713006346006,0.9166666666666666,0.1353560279713246,0.8908899585904589,66
ARRB1,1.3659110798557903,17.020870629246303,15.860247890374028,0.6666666666666666,0.4852124394435931,0.1712860429739498,1.0,0.65,1911.0,799.1600000000005,0.00027840799850905874,0.001244028662420382,5.648991617394344,1.5274390816627461,0,0.48925045235589215,none,1.0,0.48925045235589215,478,exploratory,ARRB1,ENSG00000137486,492.0,24.0,21.11215752032521,55.9916625,4.201316780065236,5.774303829442885,-1.3659110798557903,9.530800320537407e-18,1.3795965817123143e-16,Nominal Down-regulated,277.0,626.0,-0.28118545295744596,-0.016397274907874747,-0.2647881780495712,0.0005075905743564257,0.004345460974139308,1.0,True,validated,1.0,,,,,ARRB1,ARRB1 protein,4,0.9871300634600557,0.9938912282782754,0.75,0.270666262263039,0.8907932872507761,67
HSPA4,0.31992235939964775,4.041624032673857,3.7413917813718287,0.6666666666666666,0.3178542441706103,0.3362057206054245,1.0,0.2,4980.0,1518.699,0.00043703575098337396,0.010567134895359417,14.84901139256938,-2.689181754234283,4,0.38248184665892593,none,1.0,0.38248184665892593,2228,background,HSPA4,ENSG00000170606,492.0,24.0,81.49338841463415,65.08652500000001,6.2570491343483,6.030705248145046,0.31992235939964775,9.086067677429484e-05,0.00018138786065491184,Not significant,337.0,766.0,0.3095567307769368,-0.0013143921249081664,0.310871122901845,5.201201721900926e-06,0.00012148912232524374,1.0,True,validated,1.0,,,,,HSPA4,HSPA4 protein,6,0.9806061324951071,0.9942470790581815,0.8333333333333334,0.16994485296039544,0.8904729562093407,68
RPS6,0.31307046563644664,1.1036203905626376,0.9928172184299072,0.6666666666666666,0.1481908647740659,0.22508950149532062,0.6,0.2,2759.0,1016.3199999999998,0.00032114540572187857,0.005358406632291982,8.296039969230439,-2.164231368303503,0,0.21918797296808565,broad_background_family,0.35,0.07671579053882997,15893,background,RPS6,ENSG00000137154,492.0,24.0,1778.1845936991872,1431.1134000000002,10.579711320236528,10.451700389616075,0.31307046563644664,0.07877340338124203,0.10166764915960959,Not significant,337.0,764.0,0.07491834838225199,0.012964405644507055,0.06195394273774493,0.4044938135384022,0.5968691130746872,1.0,True,geo_weak_signal,0.5,,,,,RPS6,RPS6 protein,3,0.9904513374058478,0.9934167605717336,0.9166666666666666,0.04118180460849327,0.8904372671978774,69
UHRF1,2.4815293523126525,19.69147918365233,18.347120393216294,0.6666666666666666,0.6637113630366911,0.07099017983807789,0.2,1.0,1203.0,374.60299999999995,8.853899437022266e-05,0.0008423851228389445,1.7153315351083254,2.5665395076777084,3,0.4639037634589912,none,1.0,0.4639037634589912,625,background,UHRF1,ENSG00000276043,492.0,24.0,10.79519857723577,1.1119833333333333,3.148571396853355,0.9867821056902155,2.4815293523126525,2.0347957241450083e-20,4.496551861704978e-19,FDR Up-regulated,,,,,,,,1.0,False,missing_geo,0.0,0.0016220000667749325,0.0016220000667749325,absolute_coefficient,1420.0,UHRF1,UHRF1 protein,4,0.9684478975149754,0.983334321807722,0.75,0.3182944644786729,0.890412044250214,70
CDC6,2.717230093053017,24.52725747261916,22.86857586829524,0.6666666666666666,0.6666666666666666,0.12654124324147556,1.0,1.0,1828.0,573.3089999999999,0.0001744640791869157,0.0033221489232635733,5.038199777283757,3.5445801475964265,0,0.5978390735131246,none,1.0,0.5978390735131246,12,high,CDC6,ENSG00000094804,492.0,24.0,14.675316666666667,1.3836833333333332,3.473791226949575,1.1858794167331648,2.717230093053017,2.9699047938898227e-25,1.3533936413453054e-23,FDR Up-regulated,337.0,765.0,0.3858891873847063,0.00773671185027114,0.37815247553443515,7.740266711750085e-09,8.419437173222273e-07,1.0,True,validated,1.0,0.0026549740886441416,0.0026549740886441416,absolute_coefficient,1077.0,CDC6,CDC6 protein,7,0.986655595753514,0.9787675701322579,0.6666666666666666,0.39993578497859594,0.8901559056792111,71
PTTG1,2.3302914317317356,19.31327944668813,17.992731160102306,0.6666666666666666,0.6395132957437444,0.0728616504228876,1.0,1.0,1004.0,333.21,0.00011878091928716486,0.0007096887321807704,2.0928583367840465,3.26692959419655,3,0.5702806079577403,none,1.0,0.5702806079577403,120,exploratory,PTTG1,ENSG00000164611,492.0,24.0,42.28146951219512,7.606258333333334,5.017623901512539,3.017582627867469,2.3302914317317356,4.860943277541708e-20,1.0168779727373541e-18,FDR Up-regulated,316.0,653.0,0.4181848123420584,0.012267971456095086,0.4059168408859633,4.872012030090149e-09,6.285462031843047e-07,1.0,True,validated,1.0,0.0037732604953956248,0.0037732604953956248,absolute_coefficient,746.0,PTTG1,PTTG1 protein,4,0.9426487159717691,0.9724215645572624,0.75,0.37871709039228946,0.8897841439163948,72
PECAM1,2.327673497634188,19.022492378815244,17.72040504622224,0.6666666666666666,0.6390944262881366,0.15419007946446103,0.6,1.0,2866.0,863.264,0.00018805057274095955,0.0006006881255686988,5.578131347261438,2.28516145412869,0,0.527929918062634,none,1.0,0.527929918062634,236,exploratory,PECAM1,ENSG00000261371,492.0,24.0,78.39386402439024,397.55336666666676,6.114187933436711,8.561286225520243,-2.327673497634188,9.495276617722956e-20,1.9036844120264776e-18,FDR Down-regulated,335.0,738.0,-0.057865603679031784,-0.005884250475795369,-0.051981353203236415,0.4599335489248578,0.6443594754507992,1.0,True,geo_weak_signal,0.5,,,,,PECAM1,PECAM1 protein,4,0.9725401814838978,0.9720657137773561,0.75,0.32048339991058106,0.8892908490734573,73
HSP90AB1,0.6470660470906772,8.913412796309125,8.321107490772096,0.6666666666666666,0.370197234201175,0.3737269038272205,0.6,0.2,5137.0,1618.4830000000004,0.0005257214469563185,0.011416628753412194,16.174184328648366,-2.6491470365264465,4,0.35449171293841253,none,1.0,0.35449171293841253,3099,background,HSP90AB1,ENSG00000096384,492.0,24.0,1616.911385365854,1032.162041666667,10.5025689883075,9.987997313879463,0.6470660470906772,1.2206388930055846e-09,4.7741109661255304e-09,Not significant,337.0,766.0,0.05896829152811396,-0.0023661725316986965,0.06133446405981266,0.3449709107685165,0.5398899662292491,1.0,True,geo_weak_signal,0.5,,,,,HSP90AB1,HSP90AB1 protein,6,0.9740228930668406,0.9928236759385565,0.8333333333333334,0.17836708283109562,0.8891750745652138,74
EHMT2,0.6833590140560218,6.4208340956526,5.98211913840285,0.6666666666666666,0.37600410891563013,0.13069835866993482,0.6,0.2,2050.0,570.6179999999999,0.00016330671844006297,0.005099332726721262,5.065508013619675,-0.7612362635436366,0,0.34716644428587595,none,1.0,0.34716644428587595,3343,background,EHMT2,ENSG00000204371,492.0,24.0,24.212160365853652,14.699958333333335,4.489322241671994,3.9223509254096154,0.6833590140560218,3.794599143455829e-07,1.0420315335148002e-06,Not significant,320.0,708.0,0.06750781999926403,0.002415504327437204,0.06509231567182683,0.34780890689033794,0.5426718917097876,1.0,True,geo_weak_signal,0.5,,,,,EHMT2,EHMT2 protein,3,0.9371923373465394,0.9662534843722199,0.9166666666666666,0.1718168820418549,0.8890795909917558,75
SUV39H2,1.0961624581337504,33.58937272691451,31.438036359916126,0.6666666666666666,0.44205265996806675,0.04672384476194214,1.0,0.65,1302.0,304.364,2.913988651059877e-05,0.0005876554443433425,1.5482490107713254,3.6077792314954924,3,0.4464053859157697,none,1.0,0.4464053859157697,855,background,SUV39H2,ENSG00000152455,492.0,24.0,8.680018902439024,3.5279166666666675,3.122689592539912,2.1705629208499833,1.0961624581337504,2.574111015434821e-34,3.647234103466094e-32,Nominal Up-regulated,277.0,626.0,0.22634339474464366,7.597513786240365e-05,0.22626741960678126,0.0025190561459717204,0.015042480053582476,1.0,True,validated,1.0,,,,,SUV39H2,SUV39H2 protein,4,0.9759800723563252,0.9962042583476662,0.75,0.2765542797498393,0.8881387328203797,76
NEK2,2.934005066435579,22.90903600442908,21.357013816775975,0.6666666666666666,0.6666666666666666,0.10403216263397025,1.0,1.0,1693.0,495.13899999999995,0.00013735232656954466,0.0023861654534425235,4.045545117549488,3.813203363714642,3,0.5928870757794734,none,1.0,0.5928870757794734,23,high,NEK2,ENSG00000117650,492.0,24.0,17.392954878048773,1.4067333333333332,3.68559128787356,1.1782998118149577,2.934005066435579,1.2330026090536604e-23,4.395276319503968e-22,FDR Up-regulated,337.0,766.0,0.2658882772889215,0.005690078126669645,0.26019819916225184,7.193837121904127e-05,0.0010027088299940487,1.0,True,validated,1.0,0.002549642809852417,0.002549642809852417,absolute_coefficient,1117.0,NEK2,NEK2 protein,7,0.9809619832750134,0.9784117193523516,0.6666666666666666,0.4006081329459735,0.8878378226619879,77
TPI1,1.1492462473217497,23.974232863302905,22.34284515516998,0.6666666666666666,0.45054606623814664,0.1410178742094663,1.0,0.65,2918.0,858.2959999999999,0.00013765704943896487,0.0005686988171064605,5.37126259794701,2.1577834500980972,0,0.464815607763412,none,1.0,0.464815607763412,618,background,TPI1,ENSG00000111669,492.0,24.0,704.2566199186992,316.97251250000005,9.284274578688946,8.29715288071588,1.1492462473217497,1.0611264418277844e-24,4.541034953930776e-23,Nominal Up-regulated,277.0,624.0,0.40752221366545244,0.006933308570296504,0.40058890509515593,1.7968451431541218e-08,1.49894713257857e-06,1.0,True,validated,1.0,,,,,TPI1,TPI1 protein,4,0.9890279342862226,0.9828598541011803,0.75,0.2671512503731794,0.8875788809004765,78
AURKB,2.8730653984379595,14.920917637485733,13.911254964739335,0.6666666666666666,0.6666666666666666,0.16314199828518938,1.0,1.0,2489.0,793.728,0.00022043948045331345,0.0029193205944798304,6.392851657102726,2.5909972374434953,0,0.6058912396227416,none,1.0,0.6058912396227416,7,high,AURKB,ENSG00000178999,492.0,24.0,21.78094593495935,2.109516666666667,3.969928044904347,1.367739890192296,2.8730653984379595,1.199726805802842e-15,1.2267188400631727e-14,FDR Up-regulated,318.0,698.0,0.26641800263772114,0.013982733761093494,0.25243526887662765,0.00018285409951991226,0.0020047097175626746,1.0,True,validated,1.0,0.0024734814814786478,0.0024734814814786478,absolute_coefficient,1140.0,AURKB,Aurora kinase B,7,0.9819109186880968,0.9823853863946385,0.6666666666666666,0.38795045314939075,0.8866153954934718,79
TLR4,1.5056745784379995,18.05221554014462,16.81876844225131,0.6666666666666666,0.5075745992167465,0.24019458893216877,0.2,1.0,3444.0,1118.3700000000001,0.00040006057377041306,0.0012286264027904156,8.470176138695424,0.39694882506364765,0,0.41056941044412343,none,1.0,0.41056941044412343,1424,background,TLR4,ENSG00000136869,492.0,24.0,5.376852642276423,17.107545833333333,2.4333037093696586,4.120640749100395,-1.5056745784379995,8.867158261725805e-19,1.5178594462026274e-17,FDR Down-regulated,296.0,693.0,0.02983830191471891,-0.0036918214150377876,0.033530123329756696,0.631573188915475,0.7767769128718761,1.0,False,geo_weak_signal,0.0,,,,,TLR4,TLR4 protein,4,0.9925271336219679,0.9877824565565506,0.75,0.2454041028815112,0.8856961536498832,80
FOS,2.0705500899827665,8.23929005962693,7.689465908628174,0.6666666666666666,0.5979546810639093,0.23521993260858118,1.0,1.0,4060.0,1214.9460000000001,0.0003083474867799658,0.002670514861995754,9.479701622889971,0.7434188449354276,0,0.5818954335242885,none,1.0,0.5818954335242885,61,medium,FOS,ENSG00000170345,492.0,24.0,337.6079556910569,1421.3118958333337,7.722077644869676,10.029252963206806,-2.0705500899827665,5.763813771962029e-09,2.0442503998538445e-08,FDR Down-regulated,337.0,766.0,-0.2383766124986709,-0.00658681683787011,-0.2317897956608008,0.0007378746307457947,0.005868615790770317,1.0,True,validated,1.0,-0.0029270513826619897,0.0029270513826619897,absolute_coefficient,990.0,FOS,FOS protein,7,0.9953739398612182,0.991874740525473,0.6666666666666666,0.3451015627834066,0.8855688013192169,81
CCT6A,1.1508164858992997,28.7009580642242,26.80231683858602,0.6666666666666666,0.45079730441055466,0.11043979635661014,1.0,0.65,2300.0,638.698,0.00012117677868817067,0.0006386013800424629,4.131467537725709,2.789095778785693,0,0.46058866077045024,none,1.0,0.46058866077045024,661,background,CCT6A,ENSG00000146731,492.0,24.0,210.65095792682925,94.3213,7.444688143745286,6.564665157720622,1.1508164858992997,1.9908655690635783e-29,1.5764607465921447e-27,Nominal Up-regulated,337.0,766.0,0.24385082057901059,-0.0008844780514847156,0.2447352986304953,0.0004034555771092155,0.003651174247982664,1.0,True,validated,1.0,,,,,CCT6A,CCT6A protein,4,0.9771662416226795,0.9867742126801494,0.75,0.2745664777458575,0.8854333189697656,82
ISG15,1.6580520849243063,10.995820382332763,10.264758807327752,0.6666666666666666,0.5319550002545557,0.1459580516064621,1.0,1.0,2862.0,826.9110000000003,0.0001685215113209354,0.0008518634364573855,5.4641185944649955,1.3428395589687325,0,0.5239780048343973,none,1.0,0.5239780048343973,249,exploratory,ISG15,ENSG00000187608,492.0,24.0,371.15280955284555,116.92282916666666,7.831068783404297,6.805476714338739,1.6580520849243063,1.0096703842237771e-11,5.4355211840348354e-11,FDR Up-regulated,335.0,757.0,0.30015696056027297,0.006254944166038161,0.2939020163942348,8.294440864906277e-06,0.00017765795636319524,1.0,True,validated,1.0,-0.0008915072920139887,0.0008915072920139887,absolute_coefficient,1682.0,ISG15,ISG15 protein,4,0.9750904454065595,0.9755649131131012,0.75,0.29205973314503253,0.8851317371703452,83
STAT3,0.32171721880780474,4.284875003679804,3.9704436895436737,0.6666666666666666,0.3181414216759154,0.34380964483936993,0.6,0.2,4344.0,1468.268,0.0005133004949084634,0.009324291022141341,14.081807738167011,-2.986346913417813,4,0.3229829822782965,none,1.0,0.3229829822782965,4394,background,STAT3,ENSG00000168610,492.0,24.0,102.261212398374,128.05765000000002,6.578897672001902,6.962172456609661,-0.32171721880780474,5.18949378677676e-05,0.00010704251648312238,Not significant,327.0,743.0,-0.1815540165051573,-0.009483611298923056,-0.17207040520623423,0.015310965410770849,0.05869908819367746,1.0,True,geo_weak_signal,0.5,,,,,STAT3,STAT3 protein,6,0.9834529387343574,0.98831623272641,0.8333333333333334,0.14654091193396973,0.8847781790236804,84
GRB2,0.23926618409736936,5.754002143004944,5.3527396396175275,0.6666666666666666,0.30494925612224577,0.28147902139366376,0.2,0.2,2450.0,865.9299999999998,0.000540703401503498,0.01040600356384592,11.013408656028377,-3.0826508390053253,4,0.2525889788255571,none,1.0,0.2525889788255571,8550,background,GRB2,ENSG00000177885,492.0,24.0,129.4161510162602,152.94219583333333,6.94869916109677,7.248480793425192,-0.23926618409736936,1.761967352048196e-06,4.438746679050446e-06,Not significant,337.0,766.0,0.03987746331730211,-0.0075524539746618866,0.047429917291964,0.47992316826602266,0.6614593232188225,1.0,False,geo_weak_signal,0.0,,,,,GRB2,GRB2 protein,6,0.9927643674752387,0.9940691536682285,0.8333333333333334,0.11842996529528013,0.8841518977571275,85
ESPL1,2.0487319121793055,20.979268888098066,19.555708101547992,0.6666666666666666,0.5944637726153555,0.10396826627171725,1.0,1.0,1440.0,472.0199999999998,0.00016665359169230074,0.0012878658629056718,3.4827603657043142,2.9106299073554665,3,0.5509953400300173,none,1.0,0.5509953400300173,169,exploratory,ESPL1,ENSG00000135476,492.0,24.0,6.062819715447154,0.7070583333333333,2.3950506453060405,0.7149125397650861,2.0487319121793055,1.0488928184592391e-21,2.7815821994917614e-20,FDR Up-regulated,337.0,766.0,0.3268258103317352,0.007102065783950887,0.3197237445477843,1.987418962512165e-07,9.119688094030577e-06,1.0,True,validated,1.0,,,,,ESPL1,ESPL1 protein,4,0.9608564142103078,0.9674989621018919,0.75,0.3246489793096581,0.8840224317881857,86
CALML6,0.6046727961691958,13.994044968670286,13.047967568673036,0.35294117647058826,0.19239581332256717,0.27983459223270807,0.2,0.2,3334.0,1042.877,0.0004694925627805293,0.009015653434940856,11.374528994033705,-1.8382069960967597,4,0.1715493526088575,none,1.0,0.1715493526088575,11983,background,CALML6,ENSG00000169885,393.0,12.0,0.7819674300254453,0.17185833333333334,0.6911336477815098,0.2256208172253379,0.6046727961691958,1.0138064065387469e-14,8.954316302069047e-14,Not significant,,,,,,,,1.0,False,missing_geo,0.0,,,,,CALML6,CALML6 protein,6,0.9957890991044422,0.9920526659154262,0.8333333333333334,0.11306517790082452,0.8836380598444031,87
H2BC11,1.6013438488586145,8.639250939269536,8.064248025957111,0.6653116531165312,0.5218189148367198,0.12257716502700891,0.2,1.0,1269.0,523.8620000000001,0.00022544363859025782,0.0007416780406430088,3.0687305105384817,0.40699238988070435,0,0.3928875295670661,none,1.0,0.3928875295670661,1887,background,H2BC11,ENSG00000124635,491.0,24.0,7.499172097759675,1.8010708333333334,2.359299003296308,1.3895207477330391,1.6013438488586145,2.294822295935309e-09,8.624858406723558e-09,FDR Up-regulated,,,,,,,,1.0,False,missing_geo,0.0,0.002774139626809214,0.002774139626809214,absolute_coefficient,1027.0,H2BC11,H2BC11 protein,4,0.9839274064408992,0.9860032026570191,0.75,0.25334029010648035,0.8833509829423707,88
APOB,1.7254504914372204,6.543629464579883,6.097783074810098,0.17750677506775067,0.14450970657288106,0.1946179446166554,0.6,1.0,2468.0,740.0000000000001,0.0002545228462135289,0.010191556718228693,8.631464162120531,-0.6285210717019369,4,0.22550691638132273,plasma_or_blood_marker,0.35,0.07892742073346296,15775,background,APOB,ENSG00000084674,131.0,16.0,2.881168702290076,0.17368125000000004,0.7185700247618156,0.22727386459816834,1.7254504914372204,2.8600296495114574e-07,7.983933761657729e-07,FDR Up-regulated,302.0,698.0,0.01110936990871236,-0.00784532867977796,0.018954698588490318,0.7825535446598444,0.8756004279076279,1.0,True,geo_weak_signal,0.5,,,,,APOB,APOB protein,6,0.9965601091275725,0.9976869699306091,0.8333333333333334,0.09721170592672754,0.8821262893532008,89
YAP1,0.21321004050487996,4.432605890795547,4.109463503026169,0.6666666666666666,0.3007802731474475,0.14539320389787777,0.6,0.2,2090.0,589.583,0.00023289641101377682,0.003922837048832272,5.2306273179906535,-1.3809277415348442,0,0.30418319273035943,none,1.0,0.30418319273035943,5499,background,YAP1,ENSG00000137693,492.0,24.0,66.87886300813008,77.68957083333332,5.866542915753982,6.256413553824653,-0.21321004050487996,3.693125866366628e-05,7.772066304643999e-05,Not significant,337.0,766.0,-0.08384384257851572,-0.0017866468938206159,-0.0820571956846951,0.2204125511319839,0.401131642042283,1.0,True,geo_weak_signal,0.5,,,,,YAP1,YAP1 protein,3,0.939564675879248,0.9642369966194176,0.9166666666666666,0.13582454036541766,0.8815698514103867,90
S100B,1.258422030564293,3.0227598461856884,2.783274616931789,0.6653116531165312,0.4670629432001305,0.06875504543874848,0.0,0.65,1365.0,368.96099999999996,8.526339749549912e-05,0.0006611123748862602,1.2698270814065753,-0.38863756618460893,2,0.31399406120964324,none,1.0,0.31399406120964324,4883,background,S100B,ENSG00000160307,491.0,24.0,19.717010590631357,7.659729166666665,3.5151303723798453,2.867468285445746,1.258422030564293,0.0009489430596453588,0.0016471205403212265,Nominal Up-regulated,335.0,718.0,-0.20615477700676046,0.00016597796128226138,-0.20632075496804272,0.0028525523795589138,0.01650968630735845,1.0,False,conflicting,-0.25,0.00965216976416994,0.00965216976416994,absolute_coefficient,79.0,S100B,S100B protein,4,0.9618053496233913,0.991044422039025,0.75,0.2740541439477148,0.8801998201960299,91
ACTL6A,0.969474882446592,28.943952983397526,27.03304000046353,0.6666666666666666,0.42178264785812136,0.13217423681203555,0.6,0.2,2507.0,690.3769999999998,0.00018292536979160097,0.0006854005535335153,4.729306709887023,2.056335981125732,0,0.37378293551077324,none,1.0,0.37378293551077324,2480,background,ACTL6A,ENSG00000136518,492.0,24.0,41.17169126016261,20.536741666666664,5.211866279720006,4.420330572627898,0.969474882446592,1.1377504517107666e-29,9.267444621398665e-28,Not significant,318.0,699.0,0.09957664022397883,0.010228728494128593,0.08934791172985024,0.17566510361731463,0.3443124836658496,1.0,True,geo_weak_signal,0.5,,,,,ACTL6A,ACTL6A protein,4,0.9835715556609929,0.9894430935294467,0.75,0.23438073430345596,0.8800473040929461,92
PCNA,1.1372566543330116,21.628508355980962,20.148259226527625,0.6666666666666666,0.44862773135994855,0.14539145947640797,1.0,0.65,2125.0,682.464,0.0002353238943778408,0.0009928533515316956,5.080177746139936,1.872956333964066,0,0.46432839622722977,none,1.0,0.46432839622722977,621,background,PCNA,ENSG00000132646,492.0,24.0,218.1682384146342,98.63897500000002,7.538305007175503,6.621336798865109,1.1372566543330116,2.3522942339722418e-22,7.107891232796769e-21,Nominal Up-regulated,337.0,766.0,0.26160156436558835,0.01026939773208987,0.2513321666334985,0.00014931693067463128,0.0017329198178190734,1.0,True,validated,1.0,,,,,PCNA,PCNA protein,4,0.9801909732518831,0.9715319376074966,0.75,0.26211416124480946,0.8794909541168306,93
DYNC1I1,0.5544619056571484,2.1446203785468043,1.9603913033236808,0.6612466124661247,0.27707571502440465,0.07530050500290214,0.2,0.2,947.0,261.5969999999999,0.00010879006947662204,0.004059087807097362,2.0393127869018755,-1.2752655266211839,2,0.22707946755758862,none,1.0,0.22707946755758862,10098,background,DYNC1I1,ENSG00000158560,488.0,24.0,2.112013524590164,1.1190041666666668,1.254337894565483,1.0565798941788802,0.5544619056571484,0.007167696725012734,0.010954907041374157,Not significant,318.0,699.0,-0.020643069417620043,0.011905017724588449,-0.03254808714220849,0.6821337238415693,0.8127054204208459,1.0,False,geo_weak_signal,0.0,,,,,DYNC1I1,DYNC1I1 protein,3,0.9352944665203724,0.9800130478619299,0.9166666666666666,0.11126537785225028,0.8790247941505477,94
AURKA,2.3272284771431684,17.760626066337704,16.542342909708704,0.6666666666666666,0.6390232230095736,0.15220660262946706,1.0,1.0,2511.0,760.9420000000002,0.00018929334563344314,0.003103752780305328,6.1043835844366265,2.3811583392984454,0,0.5874522552573687,none,1.0,0.5874522552573687,42,high,AURKA,ENSG00000087586,492.0,24.0,28.051809756097565,4.789054166666667,4.384535482747846,2.431359868476654,2.3272284771431684,1.735297470260378e-18,2.8685147692215915e-17,FDR Up-regulated,317.0,698.0,0.19061385384064508,0.005193576793103642,0.18542027704754144,0.004323399799130145,0.022744485903911316,1.0,True,validated,1.0,0.0013406435630986403,0.0013406435630986403,absolute_coefficient,1510.0,AURKA,AURKA protein,7,0.985410118023842,0.9723029476306269,0.6666666666666666,0.3563894327187548,0.8781845541787101,95
CCT2,0.9923260759240009,22.991241832108358,21.431811456607395,0.6666666666666666,0.4254388388145068,0.14271604984472414,1.0,0.2,2682.0,787.0300000000002,0.00017479115622555958,0.0008708200636942675,5.338103827509646,1.875340713364719,0,0.4363673660389151,none,1.0,0.4363673660389151,979,background,CCT2,ENSG00000166226,492.0,24.0,136.61599837398373,68.17497499999999,6.727984565141758,6.10387718429041,0.9923260759240009,1.020371143030449e-23,3.6998877080938497e-22,Not significant,337.0,765.0,0.21293538119450478,0.005690023446762995,0.20724535774774178,0.0017801348170552599,0.011523101397449305,1.0,True,validated,1.0,,,,,CCT2,CCT2 protein,4,0.9795385801553882,0.9777593262558567,0.75,0.24888598936405942,0.8781389151764115,96
RET,1.9215261590120603,3.9482314443035436,3.653365022346828,0.6571815718157181,0.565942608277783,0.09287499501157294,0.6,1.0,1358.0,405.53299999999996,0.00015696207349794332,0.0011433215802244465,2.590519180438208,0.7981754065319591,0,0.4715382902944461,none,1.0,0.4715382902944461,567,background,RET,ENSG00000165731,485.0,24.0,6.612065360824741,1.0093958333333335,1.4274831327132973,0.9216784319032141,1.9215261590120603,0.00011265969099139523,0.000222144199486132,FDR Up-regulated,309.0,666.0,0.03699185577685369,-0.002829180853409894,0.03982103663026358,0.5904076179972423,0.7480384288774012,1.0,True,geo_weak_signal,0.5,0.0037856387217801925,0.0037856387217801925,absolute_coefficient,743.0,RET,RET protein,4,0.9551034932684894,0.9756242215764189,0.75,0.2970384660744156,0.8779523802870525,97
CCT5,1.2547570190041937,25.917303651920328,24.173293907138167,0.6666666666666666,0.46742778970733767,0.1372777412842293,0.6,0.65,2526.0,737.058,0.00017848021039195121,0.000809211025174401,4.881636315469384,2.0057093409900593,0,0.41407216836723393,none,1.0,0.41407216836723393,1354,background,CCT5,ENSG00000150753,492.0,24.0,122.88592804878047,50.916149999999995,6.713363504886768,5.682111941046671,1.2547570190041937,1.209751998075569e-26,6.709746197221108e-25,Nominal Up-regulated,336.0,765.0,0.11999566112371256,0.005926617676562636,0.11406904344714992,0.07835525664888175,0.19637487520202013,1.0,True,geo_weak_signal,0.5,,,,,CCT5,CCT5 protein,4,0.9780558685724453,0.9745566692367,0.75,0.253810596045344,0.8776676272228215,98
APP,0.23698015142233,3.328929687296092,3.071415670638703,0.6666666666666666,0.3045834908942395,0.28956454029871226,0.2,0.2,3579.0,1126.3000000000006,0.00046783706159663147,0.009005582726721263,11.636500009616302,-3.262175619929917,4,0.2527325978251356,none,1.0,0.2527325978251356,8540,background,APP,ENSG00000142192,492.0,24.0,416.55131422764225,491.0939083333333,8.496203331529081,8.879821562890045,-0.23698015142233,0.00046888928963766715,0.0008483680987853531,Not significant,320.0,708.0,0.0021663286635885013,0.0005048230378546536,0.0016615056257338477,0.9793246470319901,0.9898594149491298,1.0,False,geo_weak_signal,0.0,,,,,APP,APP protein,6,0.9860032026570191,0.9842832572208055,0.8333333333333334,0.1137777706464683,0.8774609333250293,99
CAV1,3.3735392251801883,30.782235622735275,28.783238998958034,0.6666666666666666,0.6666666666666666,0.18497021514627027,1.0,1.0,2689.0,843.6230000000003,0.0002991830255326795,0.002012956854716409,7.307204073086599,4.524656204172647,0,0.6106934473321793,none,1.0,0.6106934473321793,4,high,CAV1,ENSG00000105974,492.0,24.0,117.90487256097562,1231.3559041666667,6.108817289037922,10.185885719806363,-3.3735392251801883,1.6510657836503464e-31,1.6472556318419225e-29,FDR Down-regulated,337.0,766.0,-0.25260010903676317,0.008081155595997003,-0.26068126463276015,9.445933548026774e-05,0.0012271971043952817,1.0,True,validated,1.0,-0.003077140507092272,0.003077140507092272,absolute_coefficient,945.0,CAV1,Caveolin-1,11,0.9815550679081905,0.9930609097918273,0.5833333333333334,0.4424736808657607,0.8771675874723479,100
