gene_name_norm,gene_name,gene_id,count_tumor,count_normal,mean_raw_tumor,mean_raw_normal,mean_log_tumor,mean_log_normal,gdc_log2_fc,gdc_abs_log2_fc,gdc_p_value,gdc_adj_p_value,gdc_neg_log10_fdr,gdc_expression_status,count_advanced,count_early,mean_advanced,mean_early,geo_stage_diff_advanced_vs_early,geo_p_value,geo_adj_p_value,degree_gene,weighted_degree_gene,protein_count,pagerank,betweenness_centrality,target_penalty_reason,target_penalty_factor,geo_direction_match,geo_validation_status,geo_validation_bonus,pca_1,pca_2,cluster_id,gdc_neg_log10_p,sample_prevalence_score,expression_evidence_score,network_context_score,geo_component_score,de_priority_gate,target_score_raw,target_score,target_rank,evidence_level
CALCRL,CALCRL,ENSG00000064989,492.0,24.0,14.888868495934961,101.46276666666667,3.662051059824138,6.433223694678456,-2.6890114587179057,2.6890114587179057,1.4844679168932556e-13,1.0578873012145892e-12,11.975560596069833,FDR Down-regulated,337.0,766.0,-0.2171706659366993,-0.00017577224817156168,-0.21699489368852773,0.004651870136650086,0.024084227329039993,568.0,140.344,1.0,5.07755818086902e-05,7.1087352138307555e-06,none,1.0,True,validated,1.0,0.27473227106053144,3.3109277250131783,3,12.828429184168838,0.6666666666666666,0.6666666666666666,0.029684086977223814,1.0,1.0,0.5765304991349892,0.5765304991349892,83,medium
B3GNT3,B3GNT3,ENSG00000179913,492.0,23.0,60.37460203252034,3.3581130434782613,5.293148907248705,1.916309257299809,3.8158662410972433,3.8158662410972433,6.08136933287511e-19,1.0647764104009058e-17,16.972741579008026,FDR Up-regulated,318.0,699.0,0.1968193170394889,-0.018695425575942823,0.21551474261543174,0.0011739963986058023,0.00842904154973377,392.0,113.94099999999999,1.0,6.214179869336085e-05,0.0,none,1.0,True,validated,1.0,0.3248278060217103,4.901727914049078,3,18.21599862027441,0.6666666666666666,0.6666666666666666,0.02923822797091284,1.0,1.0,0.5764324101536007,0.5764324101536007,84,medium
MFAP4,MFAP4,ENSG00000166482,492.0,24.0,132.67177581300814,889.1331249999998,6.337978495624019,9.648490807735026,-2.7353262372250113,2.7353262372250113,6.082961908392519e-22,1.718003697443991e-20,19.7649759058262,FDR Down-regulated,337.0,766.0,-0.3834778470669815,-0.002668622969093492,-0.38080922409788803,1.3252050866846118e-07,6.870631045217648e-06,693.0,163.97999999999996,1.0,3.646035197566931e-05,0.0,none,1.0,True,validated,1.0,0.4512792344573375,4.1508342825708775,3,21.215884903087748,0.6666666666666666,0.6666666666666666,0.02900666570308906,1.0,1.0,0.5763814664546795,0.5763814664546795,85,medium
S100A2,S100A2,ENSG00000196754,491.0,24.0,106.19937556008145,13.308291666666667,4.897360576471972,3.133037532345382,2.9053731646695407,2.9053731646695407,9.13801084707914e-08,2.7323284428551407e-07,6.563467096957525,FDR Up-regulated,335.0,720.0,0.2500971435569227,0.01376082675675813,0.23633631680016456,0.0007850451250003056,0.0061295395227856375,934.0,209.298,1.0,2.865554532632327e-05,2.369578404610252e-06,none,1.0,True,validated,1.0,0.5600064686236591,2.931898119568487,3,7.039148330760089,0.6653116531165312,0.6653116531165312,0.03262013587336056,1.0,1.0,0.576322771355554,0.576322771355554,86,medium
CLIC5,CLIC5,ENSG00000112782,492.0,24.0,11.58895711382114,138.81973333333335,2.8087178986435033,7.054695168244474,-3.473337310243149,3.473337310243149,3.306027681436361e-35,5.3598973785287004e-33,32.27084352530077,FDR Down-regulated,318.0,699.0,-0.4052876654815415,-0.008583822022770093,-0.3967038434587714,6.774355376372485e-09,7.516147290085272e-07,504.0,123.38400000000003,1.0,5.05464101703936e-05,0.0,none,1.0,True,validated,1.0,0.5403669423600933,6.141805825348441,3,34.480693514392904,0.6666666666666666,0.6666666666666666,0.027529073868754007,1.0,1.0,0.5760563962511258,0.5760563962511258,87,medium
ASPM,ASPM,ENSG00000066279,492.0,23.0,6.708352439024391,0.5487391304347825,2.535090456972497,0.6113274319214846,2.315328378531421,2.315328378531421,4.838992548103853e-44,1.6997969448662305e-41,40.76960295567536,FDR Up-regulated,277.0,626.0,0.4381449822532282,0.009118329116943689,0.42902665313628446,1.2132628205231423e-10,4.202122899327367e-08,1319.0,412.33400000000006,1.0,0.00016477813403227302,0.003350583864118896,none,1.0,True,validated,1.0,4.261324252698541,5.124156574346397,3,43.315245046690684,0.6666666666666666,0.637119207231694,0.10462424385280669,1.0,1.0,0.5758798071753333,0.5758798071753333,88,medium
FCN3,FCN3,ENSG00000142748,492.0,24.0,15.868432723577238,373.8061666666667,3.1815646394288084,7.765208568767981,-4.473746848206145,4.473746848206145,3.9819428017082156e-11,1.9404490629942838e-10,9.71209775305324,FDR Down-regulated,318.0,698.0,-0.22160180515548178,0.00581456356655865,-0.22741636872204044,0.000496241377177509,0.004274687950143216,443.0,125.35600000000001,1.0,4.614051225356262e-05,0.0,none,1.0,True,validated,1.0,0.2357292958156852,4.799383808549708,3,10.399904982651378,0.6666666666666666,0.6666666666666666,0.026682451456753953,1.0,1.0,0.5758701393204858,0.5758701393204858,89,medium
SPAG4,SPAG4,ENSG00000061656,492.0,24.0,22.460698780487803,3.1040833333333335,4.23241500272625,1.988918876597347,2.5151140546478556,2.5151140546478556,4.805393401237265e-26,2.4331452894372832e-24,23.613831957441164,FDR Up-regulated,275.0,584.0,0.3499387349378826,0.0009007977986746557,0.34903793713920794,2.4540829362392714e-06,6.657224982292107e-05,618.0,142.87899999999996,1.0,3.644236084401721e-05,0.0,none,1.0,True,validated,1.0,0.3552706850650221,4.351801393167118,3,25.31827105232576,0.6666666666666666,0.6666666666666666,0.026427425219449248,1.0,1.0,0.5758140335482788,0.5758140335482788,90,medium
MMP11,MMP11,ENSG00000099953,492.0,24.0,100.70699796747967,4.605358333333333,5.2154820748249575,1.4428575593472266,4.18146853422619,4.18146853422619,7.489485344224461e-14,5.614949417028397e-13,12.250654151780866,FDR Up-regulated,337.0,766.0,0.34885895085869595,0.007346757899409928,0.34151219295928603,3.619549960885026e-06,8.982787440119192e-05,603.0,142.87499999999997,1.0,3.347823953663888e-05,0.0,none,1.0,True,validated,1.0,0.3290546421736282,4.777506319596794,3,13.125548024736151,0.6666666666666666,0.6666666666666666,0.025695475714807486,1.0,1.0,0.5756530046572575,0.5756530046572575,91,medium
DES,DES,ENSG00000175084,487.0,24.0,12.598154620123202,96.84509999999999,2.8643977602804522,6.457032720990791,-2.8470887243710066,2.8470887243710066,1.5187927938429584e-21,3.897772495736092e-20,19.409183513276336,FDR Down-regulated,318.0,662.0,-0.36857426607887606,-0.0019918145073593236,-0.36658245157151675,4.203140845604374e-08,2.8609722504282536e-06,1031.0,256.629,1.0,5.2659594640234966e-05,4.739156809220504e-06,none,1.0,True,validated,1.0,1.164267130023321,4.119851353881414,3,20.818501472107474,0.6598915989159891,0.6598915989159891,0.044328764895039674,1.0,1.0,0.5754840355939819,0.5754840355939819,92,medium
TFPI2,TFPI2,ENSG00000105825,491.0,24.0,253.17360835030559,16.229345833333333,5.03963248460605,3.449915739959682,3.8828744072999233,3.8828744072999233,9.165666962321248e-07,2.3937780460300274e-06,5.620916120367834,FDR Up-regulated,296.0,693.0,0.2263257973001502,0.0013219695880976848,0.22500382771205252,0.000931959854430084,0.007058085040888589,921.0,208.928,1.0,1.1178001768876326e-05,0.0,none,1.0,True,validated,1.0,0.49207363124529874,3.7919795174966926,3,6.037835927044737,0.6653116531165312,0.6653116531165312,0.028252371666737566,1.0,1.0,0.5753618632300969,0.5753618632300969,93,medium
LYPD3,LYPD3,ENSG00000124466,492.0,24.0,26.654444512195123,2.438825,3.4772062352690494,1.7180780189141747,3.007523758444237,3.007523758444237,7.161353632819687e-24,2.665509571809553e-22,21.574219753590487,FDR Up-regulated,318.0,697.0,0.2881246450351282,0.005275712366559285,0.2828489326685689,0.00013989719657283523,0.0016424967153181025,481.0,124.28799999999995,1.0,3.270808902405307e-05,0.0,none,1.0,True,validated,1.0,0.17195467392691258,4.6384956066617145,3,23.14500487996857,0.6666666666666666,0.6666666666666666,0.023237388584021433,1.0,1.0,0.5751122254884846,0.5751122254884846,94,medium
CLEC3B,CLEC3B,ENSG00000163815,492.0,24.0,14.358286178861785,185.36117499999997,3.2767540301367193,7.385834598257747,-3.6010121909694286,3.6010121909694286,1.1271845435016335e-22,3.54579451268303e-21,20.450286436415222,FDR Down-regulated,335.0,720.0,-0.2738822362580295,-0.0030774293713168137,-0.27080480688671266,7.680765039536292e-05,0.0010520751618969774,666.0,159.12199999999996,1.0,1.4847751594205547e-05,0.0,none,1.0,True,validated,1.0,0.33627587107614804,5.080789024953688,3,21.948004975113367,0.6666666666666666,0.6666666666666666,0.023080500172222518,1.0,1.0,0.5750777100378889,0.5750777100378889,95,medium
FHL1,FHL1,ENSG00000022267,492.0,24.0,19.335860772357723,203.76284166666665,3.7117491034293857,7.585396914563343,-3.331855969756742,3.331855969756742,3.7772549152020396e-27,2.274581968757914e-25,24.64309840794908,FDR Down-regulated,337.0,766.0,-0.31874172869271417,0.008422473637787163,-0.3271642023305013,1.834727486031888e-07,8.553067839295712e-06,548.0,130.72100000000003,1.0,2.706611024273426e-05,7.1087352138307555e-06,none,1.0,True,validated,1.0,0.28425723460845403,5.257705069147717,3,26.422823704997775,0.6666666666666666,0.6666666666666666,0.022659034748808267,1.0,1.0,0.5749849876447377,0.5749849876447377,96,medium
FMO2,FMO2,ENSG00000094963,490.0,24.0,15.39732612244898,155.39144583333334,3.53224867485414,7.118580341319301,-3.253629121610099,3.253629121610099,1.1211042732290982e-19,2.2012788983597585e-18,17.65732492957513,FDR Down-regulated,337.0,765.0,-0.34605321460140964,-0.0038918926290790338,-0.3421613219723306,1.6259434641922892e-07,7.74242177476972e-06,963.0,205.36500000000004,1.0,1.4322089572624406e-05,0.0,none,1.0,True,validated,1.0,0.6518495884319796,4.416515882068361,3,18.95035399205983,0.6639566395663956,0.6639566395663956,0.028593476884303696,1.0,1.0,0.574583247841376,0.574583247841376,97,medium
P2RY6,P2RY6,ENSG00000171631,492.0,24.0,19.92765975609756,2.3216708333333336,3.762884387954691,1.6308187250626613,2.655429971507314,2.655429971507314,9.188798035213502e-20,1.848834411357218e-18,17.733101984164886,FDR Up-regulated,335.0,722.0,0.38229506593701473,-0.006656938113970037,0.3889520040509848,5.198929851243375e-09,6.590907215814167e-07,409.0,105.245,1.0,2.9102145296384062e-05,0.0,none,1.0,True,validated,1.0,-0.07009712643308223,3.9337744753230766,3,19.036741293925527,0.6666666666666666,0.6666666666666666,0.02002386544115266,1.0,1.0,0.5744052503970535,0.5744052503970535,98,medium
CYP4B1,CYP4B1,ENSG00000142973,491.0,24.0,100.63091466395115,572.3839583333332,4.8898649028770516,8.999852559959708,-2.4961622266319505,2.4961622266319505,1.0757338458045185e-25,5.152826242644882e-24,23.287954502043643,FDR Down-regulated,337.0,765.0,-0.4265050043293913,-0.0027860491874390375,-0.4237189551419523,1.567079131680939e-10,4.597452719172915e-08,816.0,189.39499999999995,1.0,9.117064070845642e-06,0.0,none,1.0,True,validated,1.0,0.43465537371823093,4.303864121548518,3,24.96829516695643,0.6653116531165312,0.6646988574340231,0.02536032125356152,1.0,1.0,0.5743701906433435,0.5743701906433435,99,medium
LAMP3,LAMP3,ENSG00000078081,492.0,24.0,95.04481666666668,623.7335041666666,5.775835878267987,9.18864864811984,-2.7014612411022387,2.7014612411022387,6.060464326721558e-27,3.4995030483853484e-25,24.45599362384042,FDR Down-regulated,318.0,698.0,-0.34437827496246126,-0.007031869510839824,-0.3373464054516214,1.6287443815281328e-06,4.884032138663414e-05,493.0,125.489,1.0,1.6119097132378756e-05,0.0,none,1.0,True,validated,1.0,0.05864252581022307,4.667284570959976,3,26.21749410078292,0.6666666666666666,0.6666666666666666,0.019290243209612104,1.0,1.0,0.5742438535061146,0.5742438535061146,100,medium
